OtoNum,Fish_id,natal_iso,natal_isose,natal_start,natal_end,Date,DOY,Year,Watershed,Project,sampleYear,sampleDate,sexID,length,totalAge,Genetic_Number,Lower,Middle,Upper,dailyCPUEprop,OtoPropDaily,COratio,Strat,Quartile
1,2015_yk_001,0.710479486268472,9.657111538373e-4,325.59323268754,531.213518127355,2015-05-28,148,2015,Yukon,Lower Yukon Test Fish,2015,5/28/15,2,824,1.4,1,1e-4,0.328,0.6719,0.004251062765691423,0.009302325581395349,0.456989247311828,0.8678955453149003,Q1
2,2015_yk_002,0.72389415836701,0.00114912364173843,718.032114496373,795.563158443763,2015-05-28,148,2015,Yukon,Lower Yukon Test Fish,2015,5/28/15,1,904,1.4,2,2e-4,0.0562,0.9436,0.004251062765691423,0.009302325581395349,0.456989247311828,0.8678955453149003,Q1
6,2015_yk_006,0.707341973268616,7.2750325340274e-4,787.397766009972,870.151395147042,2015-05-30,150,2015,Yukon,Lower Yukon Test Fish,2015,5/30/15,1,915,1.4,6,0,0.9389,0.0611,0.005251312828207053,0.004651162790697674,1.1290322580645162,0.8678955453149003,Q1
10,2015_yk_010,0.712405958041054,0.00110555726069344,252.014525596374,374.072201223509,2015-06-01,152,2015,Yukon,Lower Yukon Test Fish,2015,6/1/15,2,825,1.4,10,0,0.0308,0.9692,0.012503125781445364,0.018604651162790697,0.6720430107526884,0.8678955453149003,Q1
11,2015_yk_011,0.7227242081472,0.00128582019954529,534.814886584886,777.730136291167,2015-06-01,152,2015,Yukon,Lower Yukon Test Fish,2015,6/1/15,1,905,1.4,11,0,0.94,0.06,0.012503125781445364,0.018604651162790697,0.6720430107526884,0.8678955453149003,Q1
12,2015_yk_012,0.710505565170433,9.1489975796532e-4,725.83448653284,870.28482562975,2015-06-01,152,2015,Yukon,Lower Yukon Test Fish,2015,6/1/15,2,818,1.4,12,0,0,1,0.012503125781445364,0.018604651162790697,0.6720430107526884,0.8678955453149003,Q1
13,2015_yk_013,0.710266142280739,7.7570286575655e-4,588.617014449707,730.907021592178,2015-06-01,152,2015,Yukon,Lower Yukon Test Fish,2015,6/1/15,2,805,NA,13,0,1e-4,0.9999,0.012503125781445364,0.018604651162790697,0.6720430107526884,0.8678955453149003,Q1
16,2015_yk_016,0.727811479528522,8.7994369941047e-4,676.454335307824,839.245527124855,2015-06-02,153,2015,Yukon,Lower Yukon Test Fish,2015,6/2/15,1,948,1.4,16,0,0.1788,0.8212,0.010502625656414105,0.009302325581395349,1.1290322580645162,0.6518817204301076,Q1
17,2015_yk_017,0.720265857337399,0.00113837153521367,714.385431977353,872.472776089604,2015-06-02,153,2015,Yukon,Lower Yukon Test Fish,2015,6/2/15,1,847,1.4,17,0.3733,0.3634,0.2634,0.010502625656414105,0.009302325581395349,1.1290322580645162,0.6518817204301076,Q1
25,2015_yk_025,0.722309658190421,0.00117375026712743,727.035807109234,894.515345398233,2015-06-04,155,2015,Yukon,Lower Yukon Test Fish,2015,6/4/15,1,714,1.3,25,0.0553,0.9444,3e-4,0.00825206301575394,0.009302325581395349,0.8870967741935486,0.6518817204301076,Q1
27,2015_yk_027,0.72698076565492,0.00107060063690201,470.041590175553,624.373478166426,2015-06-04,155,2015,Yukon,Lower Yukon Test Fish,2015,6/4/15,1,716,1.3,27,0,0.0904,0.9096,0.00825206301575394,0.009302325581395349,0.8870967741935486,0.6518817204301076,Q1
32,2015_yk_032,0.715750220197781,0.0013470472533083,645.74894910566,752.623682047585,2015-06-05,156,2015,Yukon,Lower Yukon Test Fish,2015,6/5/15,2,903,1.4,32,0.2717,0.6427,0.0855,0.02200550137534384,0.023255813953488372,0.9462365591397851,0.6518817204301076,Q1
33,2015_yk_033,0.717014633305181,0.00118278308932107,610.196522852623,794.717910552244,2015-06-05,156,2015,Yukon,Lower Yukon Test Fish,2015,6/5/15,1,791,1.3,33,0.9554,0.0446,0,0.02200550137534384,0.023255813953488372,0.9462365591397851,0.6518817204301076,Q1
34,2015_yk_034,0.714951484202059,0.00113080011883913,669.515060826517,776.017647295578,2015-06-05,156,2015,Yukon,Lower Yukon Test Fish,2015,6/5/15,1,876,1.4,34,0,3e-4,0.9997,0.02200550137534384,0.023255813953488372,0.9462365591397851,0.6518817204301076,Q1
35,2015_yk_035,0.729648599433416,7.1837719661614e-4,433.493354847606,604.385051219466,2015-06-05,156,2015,Yukon,Lower Yukon Test Fish,2015,6/5/15,1,897,NA,35,0,1,0,0.02200550137534384,0.023255813953488372,0.9462365591397851,0.6518817204301076,Q1
40,2015_yk_040,0.721164773659446,0.00108274809677715,503.072662215008,587.071855761681,2015-06-05,156,2015,Yukon,Lower Yukon Test Fish,2015,6/5/15,2,835,1.4,40,0,1,0,0.02200550137534384,0.023255813953488372,0.9462365591397851,0.6518817204301076,Q1
48,2015_yk_048,0.713753684424821,9.7318259445702e-4,564.802238083299,744.458364881912,2015-06-06,157,2015,Yukon,Lower Yukon Test Fish,2015,6/6/15,2,857,1.4,48,0,0.9946,0.0054,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
51,2015_yk_051a,0.724805318934436,9.0715409778449e-4,452.025750012887,529.369226260286,2015-06-06,157,2015,Yukon,Lower Yukon Test Fish,2015,6/6/15,2,924,1.4,51,0.0037,0.1621,0.8342,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
52,2015_yk_052b,0.712258759428554,0.00128046208152104,570.471117668453,671.162617566328,2015-06-06,157,2015,Yukon,Lower Yukon Test Fish,2015,6/6/15,2,851,1.4,52,0.9999,1e-4,0,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
52,2015_yk_052,0.71147033015127,0.00341482522772103,369.283060499061,498.288917439119,2015-06-06,157,2015,Yukon,Lower Yukon Test Fish,2015,6/6/15,2,851,1.4,52,0.9999,1e-4,0,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
56,2015_yk_056a,0.70917808321133,8.0941789475642e-4,516.963703961361,772.079520385853,2015-06-06,157,2015,Yukon,Lower Yukon Test Fish,2015,6/6/15,2,789,1.3,56,0,3e-4,0.9997,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
56,2015_yk_056,0.708741267992016,0.00160884988152583,577.845021621282,652.71534157398,2015-06-06,157,2015,Yukon,Lower Yukon Test Fish,2015,6/6/15,2,789,1.3,56,0,3e-4,0.9997,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
62,2015_yk_062,0.714528712778163,0.00209864171108998,430.123909844111,641.62946513371,2015-06-06,157,2015,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
62,2015_yk_062a,0.715026156217734,9.6036072513841e-4,272.214872357682,466.967797288469,2015-06-06,157,2015,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
65,2015_yk_065,0.713330287259111,0.00157493266262879,772.211500005307,922.927409574261,2015-06-06,157,2015,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
65,2015_yk_065a,0.713038833586993,7.2182928062632e-4,639.557526788539,752.270691923481,2015-06-06,157,2015,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
66,2015_yk_066,0.724478625380608,7.8298561726273e-4,465.866454865475,561.507714339464,2015-06-06,157,2015,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
68,2015_yk_068,0.711759122687128,0.00215412662537315,608.843016692744,684.060887086783,2015-06-06,157,2015,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
68,2015_yk_068a,0.712715129856829,0.00185224863612578,218.923802909707,429.905182759484,2015-06-06,157,2015,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
68,2015_yk_068b,0.713714249615309,0.00151550618952472,681.52781939371,814.926141285106,2015-06-06,157,2015,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
69,2015_yk_069,0.714170299353442,0.00118831046257809,662.945505464869,852.409398628852,2015-06-06,157,2015,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02575643910977745,0.06976744186046512,0.36917562724014347,0.6518817204301076,Q1
77,2015_yk_077,0.707897589824785,4.0129222533745e-4,742.066976170006,878.766810181233,2015-06-07,158,2015,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013503375843960993,0.023255813953488372,0.5806451612903227,0.5084485407066053,Q1
80,2015_yk_080,0.724144995180831,8.0229064033119e-4,828.75930668676,1014.98259616561,2015-06-07,158,2015,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013503375843960993,0.023255813953488372,0.5806451612903227,0.5084485407066053,Q1
82,2015_yk_082,0.710721652915668,8.3073776075747e-4,457.860144889866,681.92578417943,2015-06-07,158,2015,Yukon,Lower Yukon Test Fish,2015,6/7/15,2,824,1.4,82,0,0.2819,0.7181,0.013503375843960993,0.023255813953488372,0.5806451612903227,0.5084485407066053,Q1
84,2015_yk_084,0.716557601842655,7.9858462479951e-4,784.562586585246,923.053556043358,2015-06-07,158,2015,Yukon,Lower Yukon Test Fish,2015,6/7/15,1,925,1.4,84,0,0.3868,0.6132,0.013503375843960993,0.023255813953488372,0.5806451612903227,0.5084485407066053,Q1
91,2015_yk_091,0.709995116620487,7.5734432181592e-4,488.620782280018,690.050736617953,2015-06-08,159,2015,Yukon,Lower Yukon Test Fish,2015,6/8/15,1,721,1.3,91,3e-4,0.6357,0.364,0.02025506376594149,0.04186046511627907,0.4838709677419356,0.5084485407066053,Q2
92,2015_yk_092,0.709197089750324,0.00182397901289684,367.182647496164,559.621630769425,2015-06-08,159,2015,Yukon,Lower Yukon Test Fish,2015,6/8/15,2,813,1.4,92,0,0.9637,0.0363,0.02025506376594149,0.04186046511627907,0.4838709677419356,0.5084485407066053,Q2
97,2015_yk_097,0.707136204541107,4.548993699247e-4,640.597106508195,735.957629472135,2015-06-08,159,2015,Yukon,Lower Yukon Test Fish,2015,6/8/15,1,877,1.4,97,1,0,0,0.02025506376594149,0.04186046511627907,0.4838709677419356,0.5084485407066053,Q2
98,2015_yk_098,0.715510331208338,0.00129037001777229,409.529332546062,634.782510984171,2015-06-08,159,2015,Yukon,Lower Yukon Test Fish,2015,6/8/15,1,940,1.4,98,0,1e-4,0.9999,0.02025506376594149,0.04186046511627907,0.4838709677419356,0.5084485407066053,Q2
99,2015_yk_099,0.72473512833075,7.7719169092822e-4,358.073798785979,518.107975287808,2015-06-08,159,2015,Yukon,Lower Yukon Test Fish,2015,6/8/15,2,829,1.4,99,0,1,0,0.02025506376594149,0.04186046511627907,0.4838709677419356,0.5084485407066053,Q2
100,2015_yk_100,0.716082427555168,8.7545631059631e-4,409.023295665708,536.081084570342,2015-06-08,159,2015,Yukon,Lower Yukon Test Fish,2015,6/8/15,2,828,1.4,100,0.8405,0.1595,0,0.02025506376594149,0.04186046511627907,0.4838709677419356,0.5084485407066053,Q2
101,2015_yk_101,0.71077664701926,9.2358778411652e-4,428.811803021269,656.519625330264,2015-06-07,158,2015,Yukon,Lower Yukon Test Fish,2015,6/7/15,2,854,1.4,101,0,0.0018,0.9982,0.013503375843960993,0.023255813953488372,0.5806451612903227,0.5084485407066053,Q1
102,2015_yk_102a,0.711087593282867,0.00103435617346007,296.27696960578203,485.175393381569,2015-06-08,159,2015,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02025506376594149,0.04186046511627907,0.4838709677419356,0.5084485407066053,Q2
102,2015_yk_102b,0.711366397361594,9.7267981108651e-4,317.109521585573,418.377077350927,2015-06-08,159,2015,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02025506376594149,0.04186046511627907,0.4838709677419356,0.5084485407066053,Q2
109,2015_yk_109,0.719823748426893,0.0013386913961583,546.91679920941306,727.325523384402,2015-06-08,159,2015,Yukon,Lower Yukon Test Fish,2015,6/8/15,2,842,1.4,109,0,2e-4,0.9998,0.02025506376594149,0.04186046511627907,0.4838709677419356,0.5084485407066053,Q2
111,2015_yk_111,0.71677910544808,0.00148365256778522,442.053260485926,626.66746633935,2015-06-09,160,2015,Yukon,Lower Yukon Test Fish,2015,6/9/15,1,894,1.4,111,0.0015,0.2494,0.7491,0.008752188047011753,0.009302325581395349,0.9408602150537635,0.5084485407066053,Q2
113,2015_yk_113,0.723317994545258,0.00101787366422349,609.540846425074,734.519076765051,2015-06-11,162,2015,Yukon,Lower Yukon Test Fish,2015,6/11/15,2,924,1.4,113,0.0064,0.9936,0,0.027006751687921986,0.06976744186046512,0.3870967741935485,0.5084485407066053,Q2
114,2015_yk_114,0.722596189982477,0.0010663470753327,596.416111552003,727.99886894416,2015-06-11,162,2015,Yukon,Lower Yukon Test Fish,2015,6/11/15,2,896,1.4,114,6e-4,0.9994,0,0.027006751687921986,0.06976744186046512,0.3870967741935485,0.5084485407066053,Q2
116,2015_yk_116,0.71684326373056,0.00111992933522484,665.351564670157,744.074828748783,2015-06-11,162,2015,Yukon,Lower Yukon Test Fish,2015,6/11/15,1,837,1.4,116,1e-4,0.0305,0.9693,0.027006751687921986,0.06976744186046512,0.3870967741935485,0.5084485407066053,Q2
117,2015_yk_117,0.716516788963068,8.6657994987322e-4,496.737652909385,643.317321495113,2015-06-11,162,2015,Yukon,Lower Yukon Test Fish,2015,6/11/15,1,849,1.4,117,0,0,1,0.027006751687921986,0.06976744186046512,0.3870967741935485,0.5084485407066053,Q2
119,2015_yk_119,0.719145701457494,8.4352693653016e-4,492.444350538361,535.110901072543,2015-06-11,162,2015,Yukon,Lower Yukon Test Fish,2015,6/11/15,2,798,1.4,119,0,7e-4,0.9993,0.027006751687921986,0.06976744186046512,0.3870967741935485,0.5084485407066053,Q2
124,2015_yk_124,0.705023979496134,6.3270005545107e-4,482.435580657627,582.411296519811,2015-06-11,162,2015,Yukon,Lower Yukon Test Fish,2015,6/11/15,1,743,1.4,124,0.9974,0.0026,0,0.027006751687921986,0.06976744186046512,0.3870967741935485,0.5084485407066053,Q2
128,2015_yk_128,0.722562868070951,6.0080491884653e-4,589.916402035906,741.758825433286,2015-06-11,162,2015,Yukon,Lower Yukon Test Fish,2015,6/11/15,1,745,1.4,128,0,1,0,0.027006751687921986,0.06976744186046512,0.3870967741935485,0.5084485407066053,Q2
129,2015_yk_129,0.712050184937521,8.8066646038171e-4,515.63295834896,660.860501985712,2015-06-11,162,2015,Yukon,Lower Yukon Test Fish,2015,6/11/15,1,951,1.4,129,0.0152,0.8316,0.1532,0.027006751687921986,0.06976744186046512,0.3870967741935485,0.5084485407066053,Q2
137,2015_yk_137,0.713547613683935,8.4875846864157e-4,538.101617269185,600.23087006714,2015-06-13,164,2015,Yukon,Lower Yukon Test Fish,2015,6/13/15,1,778,2.4,137,0,0,1,0.02350587646911728,0.023255813953488372,1.0107526881720432,0.8822091886608018,Q2
139,2015_yk_139,0.721423112522696,0.00100601509154167,375.9016777036,438.408331252255,2015-06-13,164,2015,Yukon,Lower Yukon Test Fish,2015,6/13/15,2,788,1.4,139,0,0.0028,0.9972,0.02350587646911728,0.023255813953488372,1.0107526881720432,0.8822091886608018,Q2
144,2015_yk_144,0.722727992595616,7.5871967250058e-4,488.568507073977,659.984406715521,2015-06-14,165,2015,Yukon,Lower Yukon Test Fish,2015,6/14/15,2,885,1.4,144,0,1,0,0.0207551887971993,0.023255813953488372,0.8924731182795699,0.8822091886608018,Q2
148,2015_yk_148,0.714839172346859,0.00113781348854193,458.000088813128,618.838553875932,2015-06-14,165,2015,Yukon,Lower Yukon Test Fish,2015,6/14/15,1,760,1.4,148,0,0,1,0.0207551887971993,0.023255813953488372,0.8924731182795699,0.8822091886608018,Q2
149,2015_yk_149,0.718553096244677,8.3527905167377e-4,781.099516511773,889.21888434593,2015-06-14,165,2015,Yukon,Lower Yukon Test Fish,2015,6/14/15,2,810,1.4,149,0,0,1,0.0207551887971993,0.023255813953488372,0.8924731182795699,0.8822091886608018,Q2
151,2015_yk_151,0.725532620161563,8.7312803287533e-4,472.36463645968,603.150168509691,2015-06-14,165,2015,Yukon,Lower Yukon Test Fish,2015,6/14/15,1,785,1.4,151,0,0.0032,0.9967,0.0207551887971993,0.023255813953488372,0.8924731182795699,0.8822091886608018,Q2
152,2015_yk_152,0.710843445151515,0.00135265907276825,588.383475247238,732.355085068022,2015-06-14,165,2015,Yukon,Lower Yukon Test Fish,2015,6/14/15,2,801,1.3,152,0,1e-4,0.9999,0.0207551887971993,0.023255813953488372,0.8924731182795699,0.8822091886608018,Q2
159,2015_yk_159,0.712219961409163,9.9348130144976e-4,545.83746168023,699.524398198696,2015-06-15,166,2015,Yukon,Lower Yukon Test Fish,2015,6/15/15,1,785,1.3,159,0.0256,0.9159,0.0586,0.018754688672168045,0.018604651162790697,1.0080645161290325,0.8822091886608018,Q3
161,2015_yk_161,0.70727825373055,7.2607850961239e-4,403.913864266343,482.580065997115,2015-06-15,166,2015,Yukon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018754688672168045,0.018604651162790697,1.0080645161290325,0.8822091886608018,Q3
165,2015_yk_165,0.712636319982632,6.5807229651689e-4,486.055552099614,691.69969886261,2015-06-15,166,2015,Yukon,Lower Yukon Test Fish,2015,6/15/15,2,622,1.3,165,0.9906,0.0094,0,0.018754688672168045,0.018604651162790697,1.0080645161290325,0.8822091886608018,Q3
166,2015_yk_166,0.715171168384837,0.00194352157002242,549.315123228359,624.937200095617,2015-06-15,166,2015,Yukon,Lower Yukon Test Fish,2015,6/15/15,1,603,NA,166,0.9388,0.0014,0.0598,0.018754688672168045,0.018604651162790697,1.0080645161290325,0.8822091886608018,Q3
171,2015_yk_171,0.709742122848254,9.7445189065911e-4,303.179067999706,580.1985660969,2015-06-16,167,2015,Yukon,Lower Yukon Test Fish,2015,6/16/15,2,834,1.4,171,0.8867,0.01,0.1033,0.011502875718929734,0.013953488372093023,0.8243727598566309,0.8822091886608018,Q3
174,2015_yk_174,0.719233522835031,0.00108176146869293,418.20151105607,609.065780582756,2015-06-16,167,2015,Yukon,Lower Yukon Test Fish,2015,6/16/15,2,846,1.4,174,3e-4,0.9997,0,0.011502875718929734,0.013953488372093023,0.8243727598566309,0.8822091886608018,Q3
175,2015_yk_175,0.722263422741401,0.00110114588969714,599.642334858385,762.337752990329,2015-06-16,167,2015,Yukon,Lower Yukon Test Fish,2015,6/16/15,1,802,1.4,175,0.0085,0.9843,0.0072,0.011502875718929734,0.013953488372093023,0.8243727598566309,0.8822091886608018,Q3
178,2015_yk_178,0.721702524741718,7.3429699568442e-4,610.36894895629,736.058037446487,2015-06-17,168,2015,Yukon,Lower Yukon Test Fish,2015,6/17/15,2,865,1.4,178,0,0,1,0.0345086271567892,0.018604651162790697,1.8548387096774195,1.168770453482936,Q3
179,2015_yk_179,0.716665398033756,8.3632543740416e-4,771.283699471819,874.817062366389,2015-06-17,168,2015,Yukon,Lower Yukon Test Fish,2015,6/17/15,1,816,1.4,179,0.0104,0.9895,0,0.0345086271567892,0.018604651162790697,1.8548387096774195,1.168770453482936,Q3
180,2015_yk_180,0.707457439735257,3.846538280854e-4,682.90401284675,856.889905568788,2015-06-17,168,2015,Yukon,Lower Yukon Test Fish,2015,6/17/15,1,727,1.4,180,0.0277,0.9638,0.0085,0.0345086271567892,0.018604651162790697,1.8548387096774195,1.168770453482936,Q3
